    377,        -170.,         110.,          60.
    378,        -180.,         110.,          60.
    379,        -190.,         110.,          60.
    380,         -90.,         100.,          60.
    381,        -100.,         100.,          60.
    382,        -110.,         100.,          60.
    383,        -120.,         100.,          60.
    384,        -130.,         100.,          60.
    385,        -140.,         100.,          60.
    386,        -150.,         100.,          60.
    387,        -160.,         100.,          60.
    388,        -170.,         100.,          60.
    389,        -180.,         100.,          60.
    390,        -190.,         100.,          60.
    391,         -90.,          90.,          60.
    392,        -100.,          90.,          60.
    393,        -110.,          90.,          60.
    394,        -120.,          90.,          60.
    395,        -130.,          90.,          60.
    396,        -140.,          90.,          60.
    397,        -150.,          90.,          60.
    398,        -160.,          90.,          60.
    399,        -170.,          90.,          60.
    400,        -180.,          90.,          60.
    401,        -190.,          90.,          60.
    402,         -90.,          80.,          60.
    403,        -100.,          80.,          60.
    404,        -110.,          80.,          60.
    405,        -120.,          80.,          60.
    406,        -130.,          80.,          60.
    407,        -140.,          80.,          60.
    408,        -150.,          80.,          60.
    409,        -160.,          80.,          60.
    410,        -170.,          80.,          60.
    411,        -180.,          80.,          60.
    412,        -190.,          80.,          60.
    413,         -90.,          70.,          60.
    414,        -100.,          70.,          60.
    415,        -110.,          70.,          60.
    416,        -120.,          70.,          60.
    417,        -130.,          70.,          60.
    418,        -140.,          70.,          60.
    419,        -150.,          70.,          60.
    420,        -160.,          70.,          60.
    421,        -170.,          70.,          60.
    422,        -180.,          70.,          60.
    423,        -190.,          70.,          60.
    424,         -90.,          60.,          60.
    425,        -100.,          60.,          60.
    426,        -110.,          60.,          60.
    427,        -120.,          60.,          60.
    428,        -130.,          60.,          60.
    429,        -140.,          60.,          60.
    430,        -150.,          60.,          60.
    431,        -160.,          60.,          60.
    432,        -170.,          60.,          60.
    433,        -180.,          60.,          60.
    434,        -190.,          60.,          60.
    435,         -90.,          50.,          60.
    436,        -100.,          50.,          60.
    437,        -110.,          50.,          60.
    438,        -120.,          50.,          60.
    439,        -130.,          50.,          60.
    440,        -140.,          50.,          60.
    441,        -150.,          50.,          60.
    442,        -160.,          50.,          60.
    443,        -170.,          50.,          60.
    444,        -180.,          50.,          60.
    445,        -190.,          50.,          60.
    446,         -90.,          40.,          60.
    447,        -100.,          40.,          60.
    448,        -110.,          40.,          60.
    449,        -120.,          40.,          60.
    450,        -130.,          40.,          60.
    451,        -140.,          40.,          60.
    452,        -150.,          40.,          60.
    453,        -160.,          40.,          60.
    454,        -170.,          40.,          60.
    455,        -180.,          40.,          60.
    456,        -190.,          40.,          60.
    457,         -90.,          30.,          60.
    458,        -100.,          30.,          60.
    459,        -110.,          30.,          60.
    460,        -120.,          30.,          60.
    461,        -130.,          30.,          60.
    462,        -140.,          30.,          60.
    463,        -150.,          30.,          60.
    464,        -160.,          30.,          60.
    465,        -170.,          30.,          60.
    466,        -180.,          30.,          60.
    467,        -190.,          30.,          60.
    468,         -90.,          20.,          60.
    469,        -100.,          20.,          60.
    470,        -110.,          20.,          60.
    471,        -120.,          20.,          60.
    472,        -130.,          20.,          60.
    473,        -140.,          20.,          60.
    474,        -150.,          20.,          60.
    475,        -160.,          20.,          60.
    476,        -170.,          20.,          60.
    477,        -180.,          20.,          60.
    478,        -190.,          20.,          60.
    479,         -90.,          10.,          60.
    480,        -100.,          10.,          60.
    481,        -110.,          10.,          60.
    482,        -120.,          10.,          60.
    483,        -130.,          10.,          60.
    484,        -140.,          10.,          60.
    485,        -150.,          10.,          60.
    486,        -160.,          10.,          60.
    487,        -170.,          10.,          60.
    488,        -180.,          10.,          60.
