   1202,          70.,          40.
   1203,          70.,          30.
   1204,          70.,          20.
   1205,          70.,          10.
   1206,          80.,         110.
   1207,          80.,         100.
   1208,          80.,          90.
   1209,          80.,          80.
   1210,          80.,          70.
   1211,          80.,          60.
   1212,          80.,          50.
   1213,          80.,          40.
   1214,          80.,          30.
   1215,          80.,          20.
   1216,          80.,          10.
   1217,          90.,         110.
   1218,          90.,         100.
   1219,          90.,          90.
   1220,          90.,          80.
   1221,          90.,          70.
   1222,          90.,          60.
   1223,          90.,          50.
   1224,          90.,          40.
   1225,          90.,          30.
   1226,          90.,          20.
   1227,          90.,          10.
   1228,         100.,         110.
   1229,         100.,         100.
   1230,         100.,          90.
   1231,         100.,          80.
   1232,         100.,          70.
   1233,         100.,          60.
   1234,         100.,          50.
   1235,         100.,          40.
   1236,         100.,          30.
   1237,         100.,          20.
   1238,         100.,          10.
   1239,         110.,         110.
   1240,         110.,         100.
   1241,         110.,          90.
   1242,         110.,          80.
   1243,         110.,          70.
   1244,         110.,          60.
   1245,         110.,          50.
   1246,         110.,          40.
   1247,         110.,          30.
   1248,         110.,          20.
   1249,         110.,          10.
   1250,         120.,         110.
   1251,         120.,         100.
   1252,         120.,          90.
   1253,         120.,          80.
   1254,         120.,          70.
   1255,         120.,          60.
   1256,         120.,          50.
   1257,         120.,          40.
   1258,         120.,          30.
   1259,         120.,          20.
   1260,         120.,          10.
   1261,         130.,         110.
   1262,         130.,         100.
   1263,         130.,          90.
   1264,         130.,          80.
   1265,         130.,          70.
   1266,         130.,          60.
   1267,         130.,          50.
   1268,         130.,          40.
   1269,         130.,          30.
   1270,         130.,          20.
   1271,         130.,          10.
   1272,         140.,         110.
   1273,         140.,         100.
   1274,         140.,          90.
   1275,         140.,          80.
   1276,         140.,          70.
   1277,         140.,          60.
   1278,         140.,          50.
   1279,         140.,          40.
   1280,         140.,          30.
   1281,         140.,          20.
   1282,         140.,          10.
   1283,         150.,         110.
   1284,         150.,         100.
   1285,         150.,          90.
   1286,         150.,          80.
   1287,         150.,          70.
   1288,         150.,          60.
   1289,         150.,          50.
   1290,         150.,          40.
   1291,         150.,          30.
   1292,         150.,          20.
   1293,         150.,          10.
   1294,         160.,         110.
   1295,         160.,         100.
   1296,         160.,          90.
   1297,         160.,          80.
   1298,         160.,          70.
   1299,         160.,          60.
   1300,         160.,          50.
   1301,         160.,          40.
   1302,         160.,          30.
   1303,         160.,          20.
   1304,         160.,          10.
   1305,         170.,         110.
   1306,         170.,         100.
   1307,         170.,          90.
   1308,         170.,          80.
   1309,         170.,          70.
   1310,         170.,          60.
   1311,         170.,          50.
   1312,         170.,          40.
   1313,         170.,          30.
   1314,         170.,          20.
   1315,         170.,          10.
   1316,         180.,         110.
   1317,         180.,         100.
   1318,         180.,          90.
   1319,         180.,          80.
   1320,         180.,          70.
   1321,         180.,          60.
   1322,         180.,          50.
   1323,         180.,          40.
   1324,         180.,          30.
   1325,         180.,          20.
   1326,         180.,          10.
   1327,         190.,         110.
   1328,         190.,         100.
   1329,         190.,          90.
   1330,         190.,          80.
   1331,         190.,          70.
   1332,         190.,          60.
   1333,         190.,          50.
   1334,         190.,          40.
   1335,         190.,          30.
   1336,         190.,          20.
   1337,         190.,          10.
   1338,         -70.,          10.
   1339,         -70.,          20.
   1340,         -70.,          30.
   1341,         -70.,          40.
   1342,         -70.,          50.
   1343,         -70.,          60.
   1344,         -70.,          70.
   1345,         -70.,          80.
   1346,         -70.,          90.
   1347,         -70.,         100.
   1348,         -70.,         110.
   1349,         -80.,          10.
   1350,         -80.,          20.
   1351,         -80.,          30.
   1352,         -80.,          40.
   1353,         -80.,          50.
   1354,         -80.,          60.
   1355,         -80.,          70.
   1356,         -80.,          80.
   1357,         -80.,          90.
   1358,         -80.,         100.
   1359,         -80.,         110.
   1360,         -90.,          10.
   1361,         -90.,          20.
   1362,         -90.,          30.
   1363,         -90.,          40.
   1364,         -90.,          50.
   1365,         -90.,          60.
   1366,         -90.,          70.
   1367,         -90.,          80.
   1368,         -90.,          90.
   1369,         -90.,         100.
   1370,         -90.,         110.
   1371,        -100.,          10.
   1372,        -100.,          20.
   1373,        -100.,          30.
   1374,        -100.,          40.
   1375,        -100.,          50.
   1376,        -100.,          60.
   1377,        -100.,          70.
   1378,        -100.,          80.
   1379,        -100.,          90.
   1380,        -100.,         100.
   1381,        -100.,         110.
   1382,        -110.,          10.
   1383,        -110.,          20.
   1384,        -110.,          30.
   1385,        -110.,          40.
   1386,        -110.,          50.
   1387,        -110.,          60.
   1388,        -110.,          70.
   1389,        -110.,          80.
   1390,        -110.,          90.
   1391,        -110.,         100.
   1392,        -110.,         110.
   1393,        -120.,          10.
   1394,        -120.,          20.
   1395,        -120.,          30.
   1396,        -120.,          40.
   1397,        -120.,          50.
   1398,        -120.,          60.
   1399,        -120.,          70.
   1400,        -120.,          80.
   1401,        -120.,          90.
   1402,        -120.,         100.
   1403,        -120.,         110.
   1404,        -130.,          10.
   1405,        -130.,          20.
   1406,        -130.,          30.
   1407,        -130.,          40.
   1408,        -130.,          50.
   1409,        -130.,          60.
   1410,        -130.,          70.
   1411,        -130.,          80.
   1412,        -130.,          90.
   1413,        -130.,         100.
   1414,        -130.,         110.
   1415,        -140.,          10.
   1416,        -140.,          20.
   1417,        -140.,          30.
   1418,        -140.,          40.
   1419,        -140.,          50.
   1420,        -140.,          60.
   1421,        -140.,          70.
   1422,        -140.,          80.
   1423,        -140.,          90.
   1424,        -140.,         100.
   1425,        -140.,         110.
   1426,        -150.,          10.
   1427,        -150.,          20.
   1428,        -150.,          30.
   1429,        -150.,          40.
   1430,        -150.,          50.
   1431,        -150.,          60.
   1432,        -150.,          70.
   1433,        -150.,          80.
   1434,        -150.,          90.
   1435,        -150.,         100.
   1436,        -150.,         110.
   1437,        -160.,          10.
   1438,        -160.,          20.
   1439,        -160.,          30.
   1440,        -160.,          40.
   1441,        -160.,          50.
   1442,        -160.,          60.
   1443,        -160.,          70.
   1444,        -160.,          80.
   1445,        -160.,          90.
   1446,        -160.,         100.
   1447,        -160.,         110.
   1448,        -170.,          10.
   1449,        -170.,          20.
   1450,        -170.,          30.
   1451,        -170.,          40.
   1452,        -170.,          50.
   1453,        -170.,          60.
   1454,        -170.,          70.
   1455,        -170.,          80.
   1456,        -170.,          90.
   1457,        -170.,         100.
   1458,        -170.,         110.
   1459,        -180.,          10.
   1460,        -180.,          20.
   1461,        -180.,          30.
   1462,        -180.,          40.
   1463,        -180.,          50.
   1464,        -180.,          60.
   1465,        -180.,          70.
   1466,        -180.,          80.
   1467,        -180.,          90.
   1468,        -180.,         100.
   1469,        -180.,         110.
   1470,        -190.,          10.
   1471,        -190.,          20.
   1472,        -190.,          30.
   1473,        -190.,          40.
   1474,        -190.,          50.
   1475,        -190.,          60.
   1476,        -190.,          70.
   1477,        -190.,          80.
   1478,        -190.,          90.
   1479,        -190.,         100.
   1480,        -190.,         110.
   1481,          -4.,          32.
   1482,          -4.,          34.
   1483,          -4.,          36.
   1484,          -4.,          38.
   1485,          -6.,          32.
   1486,          -6.,          34.
   1487,          -6.,          36.
   1488,          -6.,          38.
   1489,          -8.,          32.
   1490,          -8.,          34.
   1491,          -8.,          36.
   1492,          -8.,          38.
   1493,         -10.,          32.
   1494,         -10.,          34.
   1495,         -10.,          36.
   1496,         -10.,          38.
   1497,         -12.,          32.
   1498,         -12.,          34.
   1499,         -12.,          36.
   1500,         -12.,          38.
   1501,         -14.,          32.
   1502,         -14.,          34.
   1503,         -14.,          36.
   1504,         -14.,          38.
   1505,         -16.,          32.
   1506,         -16.,          34.
   1507,         -16.,          36.
   1508,         -16.,          38.
   1509,         -18.,          32.
   1510,         -18.,          34.
   1511,         -18.,          36.
   1512,         -18.,          38.
   1513,         -20.,          32.
   1514,         -20.,          34.
   1515,         -20.,          36.
   1516,         -20.,          38.
   1517,         -22.,          32.
   1518,         -22.,          34.
   1519,         -22.,          36.
   1520,         -22.,          38.
   1521,         -24.,          32.
   1522,         -24.,          34.
   1523,         -24.,          36.
   1524,         -24.,          38.
   1525,         -26.,          32.
   1526,         -26.,          34.
   1527,         -26.,          36.
   1528,         -26.,          38.
   1529,         -28.,          32.
   1530,         -28.,          34.
   1531,         -28.,          36.
   1532,         -28.,          38.
   1533,  -14.0739908,   27.1263714
   1534,   15.1678276,   102.955421
   1535,    22.292902,   27.5244427
   1536,   18.2471619,   27.7069016
   1537,   32.1927567,   40.3253822
   1538,   0.55104357,   102.893684
   1539,  -25.4141712,   102.784981
   1540,  -30.0111961,   103.066948
   1541,  -32.3104057,    42.323822
   1542,   32.3763618,    95.670845
   1543,   24.4059143,   27.4790249
   1544,   26.5750809,    27.427063
   1545,   28.8801231,   27.5101185
   1546,   33.5764198,   99.1868591
   1547,   32.7306519,     97.48703
   1548,   32.9341583,   85.5502319
   1549,    32.242012,   48.1909332
   1550,   32.2794952,   38.3582649
   1551,   18.1879692,   101.333504
   1552,  -16.0975685,    102.77549
   1553,   -27.681881,   102.743324
   1554,  -32.8993111,    91.496521
   1555,  -32.5641098,   53.6936607
   1556,  -32.3004379,   44.2159767
   1557,  -32.2736816,   40.4034653
   1558,  -33.1644211,   32.5581703
   1559,  -33.8459892,   30.3573017
   1560,  -24.4577694,   27.2094803
   1561,  -8.24643707,   27.8085957
   1562,  -4.40676498,   27.7787762
   1563,  -6.34021521,   27.7058926
   1564,  -10.1567354,   27.8531322
   1565,  -12.0876064,   27.4896183
   1566,  -18.2114067,    26.956768
   1567,  -20.3722649,   26.8204765
   1568,  -22.4721489,   26.9101982
   1569,  -26.4527264,   27.4533234
   1570,  -28.6629829,   27.2760429
   1571,  -32.6507378,   34.5509338
   1572,  -32.3596153,   36.4852333
   1573,  -32.2513237,   38.4497719
   1574,  -32.4283638,   46.2926445
   1575,   -32.927803,   48.5920181
   1576,  -31.7309208,   50.1256065
   1577,  -32.2163506,   51.7334404
   1578,  -32.7447243,   55.7659302
   1579,  -32.8424568,   57.8248138
   1580,  -32.8862152,    59.951046
   1581,  -33.1728973,    62.022644
   1582,   -33.018734,   64.1536102
   1583,  -32.6732483,   66.2108765
   1584,  -32.3855934,   68.1508102
   1585,  -32.4968758,   70.1136856
   1586,  -32.6279259,   72.1250381
   1587,  -32.6264305,   74.1445465
   1588,  -32.5531425,   76.2018433
   1589,  -32.3845253,   78.2608032
   1590,   -32.028347,   80.1473312
   1591,  -31.7787933,   81.9527283
   1592,  -31.9434338,    83.740242
   1593,  -32.2498703,   85.5445786
   1594,  -32.5818901,   87.4449997
   1595,  -32.8574448,     89.43116
   1596,  -32.5796318,   93.6660156
   1597,  -32.6395264,   95.7389526
   1598,  -32.7431297,   97.8419189
   1599,  -23.2713776,   102.588165
   1600,   -21.762886,   101.964226
   1601,  -19.7315369,   103.195694
   1602,   -13.737524,   103.040398
   1603,  -11.5516624,    102.74588
   1604,   -9.6307106,    102.36145
   1605,  -7.67508268,   102.338814
   1606,  -5.71757126,   102.378029
   1607,  -3.73144102,   102.671158
   1608,   -1.7142092,   102.675789
   1609,   2.84309173,   102.902176
   1610,   4.79911041,   102.460991
   1611,   6.15579462,   101.754486
   1612,   7.84225082,   102.682541
   1613,   10.3766718,   103.622009
   1614,   12.9534101,    103.56855
   1615,   16.9506607,   102.114319
   1616,   19.7206326,   101.947746
   1617,     21.78512,   102.530792
   1618,   24.1003494,   102.916946
   1619,     26.54529,   102.978188
   1620,     29.04986,   102.776207
   1621,   32.2566223,   93.8427658
   1622,   32.5549812,   91.9171753
   1623,   32.8626595,   89.8074265
   1624,   32.8238716,   87.7102051
   1625,   32.7373962,   83.5377426
   1626,   32.6330719,   81.4946823
   1627,   32.2631989,   79.7008972
   1628,   32.1158676,   77.8292618
   1629,   32.0841141,   75.9723511
   1630,    32.408123,   74.0863419
   1631,   32.6792755,    72.092514
   1632,    32.589859,   70.0762329
   1633,   32.7587547,    68.032959
   1634,   32.8671951,   65.9684067
   1635,   32.7254105,   63.9097328
   1636,   32.5290413,   61.8843498
   1637,   32.5975723,   59.9288177
   1638,   32.4740448,   57.9960556
   1639,   32.6066589,   55.9795837
   1640,   32.6280556,   53.9665337
   1641,   32.3660164,   51.9974136
   1642,    32.114296,    50.080349
   1643,   32.3961334,   46.2887764
   1644,     32.37537,   44.3074379
   1645,   32.2539024,   42.3339424
   1646,   32.5398254,   36.3854713
   1647,   32.8638763,   34.3524361
   1648,   33.0739746,   32.2490349
   1649,   20.2594643,    27.608429
   1650,   16.2959175,   27.8202057
   1651,   14.3714867,   28.0333977
   1652,   12.4556217,   27.9087887
   1653,   11.5250301,   25.3789005
   1654,   8.70381355,   27.4434147
   1655,   6.81098795,   27.3140545
   1656,   4.82420588,    27.422554
   1657,  -16.0758572,   27.1418705
   1658,  -17.9301624,   102.069084
   1659,  -6.69847012,   19.6981888
   1660,    8.1086235,   18.2903996
   1661,  -31.3054943,   27.1418781
   1662,   32.9284439,   30.4322414
   1663,   14.3053131,   107.127426
   1664,   35.1075592,   46.6853981
   1665,  -35.5453224,   97.4446411
   1666,   24.7086506,   25.1554947
   1667,   16.2351589,   25.2552853
   1668,    27.009758,   24.8750553
   1669,   34.6582031,   96.6342392
   1670,   34.8052635,    70.145813
   1671,   36.2038994,   32.2237473
   1672,   28.3052673,   109.431602
   1673,   18.6774254,   103.806999
   1674,   -35.185585,   69.9675446
   1675,  -34.9523468,   42.6915054
   1676,  -37.0912514,   31.4031029
   1677,  -28.7128086,   24.4260769
   1678,  -10.1124191,   26.0795364
   1679,  -35.4157867,   59.6932259
   1680,  -33.8348808,   80.7097168
   1681,  -34.7868805,   93.5250931
   1682,   3.89997506,   106.008484
   1683,   35.0847778,   92.3572998
   1684,   35.9025726,   80.4796295
   1685,   35.8210182,   59.8081131
   1686,   34.3365555,   38.7940063
   1687,   7.86890125,    24.269022
   1688,  -29.1036549,   106.110657
   1689,   35.3474693,   56.1625824
   1690,   -33.777504,   83.1144028
   1691,  -14.0414858,   23.3648872
   1692,  -18.1015682,   23.8240776
   1693,  -20.6955872,   23.3907509
   1694,     -34.9291,   35.3100281
   1695,  -34.4188347,   38.8392677
   1696,  -34.2758484,   50.9242592
   1697,  -36.0199814,   64.6251984
   1698,  -35.3340187,    74.437851
   1699,  -35.1479034,   86.5151825
   1700,  -10.4723253,   105.528534
   1701,  -3.70172095,   106.212021
   1702,   6.48944235,   104.920654
   1703,   35.2646332,   87.5351944
   1704,    36.555275,   85.0170288
   1705,     35.61269,   68.3854828
   1706,   34.7848854,   51.5720711
   1707,   34.4805794,   42.5181427
   1708,   13.1871262,    25.875536
   1709,   5.64598989,   24.0955009
   1710,   31.8362789,   102.600044
   1711,  -33.2723274,   103.147408
   1712,   -4.7835474,   24.7754021
   1713,   10.8702965,   22.9190998
   1714,   20.4397202,   25.2018089
   1715,    34.908783,   36.9956207
   1716,  -34.3088417,   46.0549927
   1717,  -35.5521317,   55.3930283
   1718,  -35.3220749,   66.8653564
   1719,  -34.9550209,   76.5441666
   1720,  -35.8731537,   88.5691757
   1721,   34.8762894,   74.7085648
   1722,   35.5339355,   63.4982033
   1723,   33.8941498,   50.0905762
   1724,  -25.3401775,   24.4478874
   1725,   21.0389385,   105.132401
   1726,  -17.0706253,   105.717415
   1727,  -37.9728775,   35.1946487
   1728,    22.809763,   22.6800232
   1729,   36.2373543,   89.6100235
   1730,  -38.6663513,   51.7558098
   1731,  -37.1603813,   61.6451569
   1732,  -35.5623131,   72.2511444
   1733,   -35.082737,   82.0035629
   1734,  -37.3610001,   85.0427628
   1735,   37.1904831,   76.8793411
   1736,    41.234993,   59.4983177
   1737,   36.2446785,   40.6649246
   1738,   39.1863403,   87.1836853
   1739,   35.9072342,   39.2144661
   1740,   39.6297455,   53.1125488
   1741,  -36.6474838,   36.0656395
   1742,   -36.244297,   38.8921471
   1743,   39.2348557,   81.8117752
   1744, -0.101283483,   109.239525
   1745,   5.06684637,   109.770035
   1746,  -25.9423733,   108.938202
   1747,   17.1939926,   110.720505
   1748,  -9.17928123,      104.389
   1749,   9.96966076,    108.06488
   1750,  -21.8995953,   105.343483
   1751,   19.6422272,   107.851883
   1752,  -12.6117897,   110.201843
   1753,   14.1295471,   20.2657528
   1754,  -17.0497303,   20.5175762
   1755,  -20.8316669,   19.4208221
   1756,  -38.2447586,   93.9113083
   1757,   31.9399261,   25.7084007
   1758,  -31.8307037,   23.5338306
   1759,  -34.8565826,   27.4420795
   1760,   35.4671288,   28.5712547
   1761,   36.1817131,   97.4165955
   1762,   33.3585548,   106.788765
   1763,  -35.2801819,   99.6514664
   1764,  -11.3607349,   20.4360294
   1765,   -27.335083,   21.6983204
   1766,   34.0685844,   93.8187485
   1767,  -34.7465019,   78.8902817
   1768,   38.3227539,   62.1715736
   1769,   38.3409805,   43.7191429
   1770,   40.0090141,   33.1930847
   1771,  -36.0937576,   47.5530777
   1772,  -38.3795166,    68.692009
   1773,   35.9602852,   72.1277237
   1774,  -38.0432205,   54.9581299
   1775,  -40.5179024,   63.9896011
   1776,  -37.0825195,   77.1292038
   1777,   33.8480606,   76.0906219
   1778,   40.0845032,   65.8086166
   1779,   38.4898148,   36.3176155
   1780,  -34.5959511,   44.4774361
   1781,    37.266819,   94.1796722
   1782,   6.40788507,   114.487907
   1783,    -2.187217,   113.897301
   1784,   40.9706154,   90.2189941
   1785,   44.0984268,    55.771862
   1786,   38.3095284,   40.3516884
   1787,  -41.2847176,   35.4588585
   1788,  -39.5881615,   38.0683975
   1789,   41.1766357,   77.7385864
   1790,   42.5368843,   84.1152649
   1791,   -40.836319,   83.9808197
   1792,  -19.2199249,   114.851532
   1793,   -14.899087,    16.183239
   1794,   -35.742569,   23.7497997
   1795,   34.9336243,   23.8623333
   1796,   19.2830563,    18.815012
   1797,  -40.3339691,   88.8351059
   1798,   -24.564703,   19.8946819
   1799,   21.9246845,   113.754227
   1800,  -39.6893234,   33.1580009
   1801,   26.8637371,   21.9066486
   1802,  -38.8507385,   97.1897278
   1803,  -29.5875988,   113.056404
   1804,   10.0731783,   21.2953491
   1805,   36.7578049,   103.654137
   1806,  -33.1967049,   106.945747
   1807,  -43.7046242,   60.7579346
   1808,  -39.0037422,   72.5055466
   1809,   38.4268684,   69.6679764
   1810,  -31.1305084,   18.5766315
   1811,  -43.3550682,   85.2259445
   1812,   40.7483902,   23.8622971
   1813,  -44.7043266,    80.186058
   1814,  -42.6331406,    67.859726
   1815,   44.2157249,   62.9118195
   1816,   45.2563667,   87.8893356
   1817,   -44.282032,    35.078846
   1818,   24.2110634,   15.8351574
   1819,  -26.6236267,   15.2484951
   1820,   40.9699402,   94.5842896
   1821,   38.9107437,   99.0618591
   1822,  -42.2964592,   91.6979065
   1823,   16.5635643,   14.1483145
   1824,  -42.2790642,   30.5100193
   1825,  -20.7703819,    14.344635
   1826,   43.3465881,   43.3176193
   1827,    41.761692,   72.6231232
   1828,   40.9286499,   38.8838692
   1829,   42.1478882,   48.7369308
   1830,  -38.6743317,   43.5128975
   1831,   11.6311264,   9.32338905
   1832,  -40.2657318,   24.6136856
   1833,   31.1417274,   20.0518932
   1834,  -10.7920952,   10.2991714
   1835,  -10.7416019,   115.016029
   1836,   13.0814724,   113.373154
   1837,  -48.9306412,   80.3235168
   1838,   51.8155632,   82.5783539
   1839,   48.5955276,   45.4246788
   1840,  -43.7257271,   41.1359673
   1841,   45.9080658,    79.365242
   1842,  -36.4483948,    19.401926
   1843,    39.737339,   19.4852676
   1844,  -43.5259514,   96.2758026
   1845,   49.4424362,   38.7695312
   1846,  -47.0403137,   65.3080292
   1847,  -42.6519012,   53.2899895
   1848,  -47.1981468,   55.9276581
   1849,  -20.7463493,   7.97524452
   1850,   29.3472309,   15.6655569
   1851,   39.0342293,   111.477341
   1852,  -48.9440346,   33.3001175
   1853,  -33.4168854,   13.9444952
   1854,   47.4736862,   31.0400906
   1855,   46.7742157,     51.14925
   1856,  -48.8282204,   72.4646454
   1857,   42.9202194,   68.4999542
   1858,  -44.0867157,    47.727993
   1859,   47.1928711,   72.9666901
   1860,  -46.7880554,   87.3982391
   1861,   22.9967804,   11.5770454
   1862,   -46.195713,   25.4680691
   1863,   45.5858612,   94.5218735
   1864,  -52.8744545,   60.4081535
   1865,   46.5294724,   22.7688904
   1866,  -54.5315552,    49.784584
   1867,  -41.2332382,   104.338791
   1868,   46.6893158,   67.2789307
   1869,   52.2535362,   54.6106339
   1870,   48.3956184,   59.4860229
   1871,   34.6243591,   18.1463737
   1872,  -40.2353401,   20.7259331
   1873,  -53.9572296,   80.6800919
   1874,  -30.4664021,   8.64050007
   1875,   53.0013618,   72.4259338
   1876,  -49.5318604,    40.858139
   1877,  -38.4968262,   14.6303196
   1878,  -51.4918137,   91.5750885
   1879,   54.1028214,   47.5743752
   1880,    52.395771,   92.6932068
   1881,   37.1544456,   12.8367834
   1882,   43.3315125,   16.2670078
   1883,   30.1302567,   11.1851015
   1884,  -51.1282539,    101.98661
   1885,  -40.3987198,   112.308517
   1886,   -52.885788,   21.9415226
   1887,  -40.1048508,   8.37122726
   1888,  -54.4025879,    31.348175
   1889,  -49.8006287,   11.6253014
   1890,   52.7433128,   20.7855644
   1891,   49.5117531,    10.548501
   1892,   52.0730705,   64.8122025
   1893,   21.6898537,   6.35842037
   1894,   53.9457626,   30.1440487
   1895,   42.6983986,   102.610222
   1896,   54.6414299,   39.1488762
   1897,  -50.5299911,   111.222771
   1898,   51.5067902,   101.927811
   1899,    50.376812,   111.099396
   1900,   10.6170301,   27.6720409
   1901,   31.5291328,   27.8017349
   1902,  -32.8438835,   100.204033
   1903,   35.2196503,   101.299744
   1904,   30.6534843,   5.88070774
   1905,   39.5989761,   7.01606274
   1906,  -54.8825836,   40.4456215
   1907,   29.2470875,   114.212776
   1908,  -54.2413635,   70.9710236
   1909,  -6.83699131,   25.0809307
   1910,   9.66722202,   24.9261818
   1911,    14.510663,   26.4053059
   1912,   18.3965302,   25.3814774
   1913,   22.5035686,   25.1391468
   1914,   29.6743813,   25.0198174
   1915,  -35.8206062,   33.5262375
   1916,  -38.7538795,   28.4316044
   1917,  -27.3351116,   104.897636
   1918,  -19.3847809,    109.70697
   1919,  -43.8368073,   18.0088615
   1920,  -49.2032471,   48.6731796
   1921,   16.9143505,   105.582779
   1922,   23.4039135,   109.462746
   1923,    41.097065,   29.0682545
   1924,  -25.0703602,   105.667053
   1925,  -34.5610771,   37.0331383
   1926,  -34.7300835,   40.6889992
   1927,  -8.72290802,   25.5226688
   1928,  -7.92570877,   22.6101532
   1929,  -9.90381908,   23.2115021
   1930,    35.690712,   34.9177284
   1931,   12.7235203,   23.1788216
   1932,   14.3409767,   24.0419426
   1933,   15.3536997,   22.1635246
   1934,   34.2689133,    40.576622
   1935,   35.0087318,   44.4561958
   1936,  -11.5808525,   24.9563332
   1937,   35.1870575,   83.0657349
   1938,   34.2800064,   79.1784821
   1939,  -16.0958023,   24.6307659
   1940,  -23.2277546,    23.614563
   1941,  -26.7734566,   25.3409424
   1942,   36.0629501,    65.916832
   1943,   34.7289658,   61.7714577
   1944,    34.611969,   48.6890106
   1945,   35.5945015,   53.7499847
   1946,   34.6421852,   57.9592781
   1947,  -35.2257576,   53.0206909
   1948,  -35.8967094,   57.6349831
   1949,  -34.4101334,   68.3173676
   1950,  -33.1201324,   81.9357681
   1951,  -34.4207268,   84.7163773
   1952,   -36.512146,   91.2352905
   1953,  -35.3778496,   95.1661835
   1954,  -37.3077583,   101.260735
   1955,   17.3388252,   22.4099483
   1956,   18.6759911,   23.3211594
   1957,   20.4030094,   22.5391464
   1958,   24.7413692,   23.2801266
   1959,   30.6782074,   22.5722313
   1960,   34.5928459,   95.0802689
   1961,  -13.4104214,   106.390335
   1962,  -5.70937204,   104.547798
   1963,  -1.59922421,   105.017403
   1964,  0.739660025,   105.958672
   1965,   23.9329758,   106.007599
   1966,   27.1776085,    106.08065
   1967,   29.6601868,    105.20871
   1968,   13.0647116,   17.6389198
   1969,  -7.35423231,   108.374939
   1970,   38.2133522,   57.1492538
   1971,   43.5336952,   35.5428772
   1972,   45.7426987,   39.0939293
   1973,   36.9832382,   38.1655426
   1974,    38.176899,   91.2550125
   1975,   36.3044434,   42.2335625
   1976,   38.3343887,   47.3246307
   1977,   37.0203438,   50.0894585
   1978,    23.580574,   20.3752193
   1979,   28.2225838,   18.8825531
   1980,  -39.8606606,   57.6118202
   1981,   38.3041763,   73.8857574
   1982,  -39.6658669,   47.5973625
   1983,   25.1890202,   18.2643833
   1984,  -38.3882179,   65.7228394
   1985,  -38.7369919,   86.7318954
   1986,  -7.40453625,   104.912079
   1987,  -36.1508904,   83.5086899
   1988,  -36.7360764,   37.5366859
   1989,  -37.4043617,   40.3686905
   1990,    -36.18507,   80.7190857
   1991,  -43.6310005,   73.9562836
   1992,  -36.5048523,    45.193821
   1993,    34.377182,   77.5201416
   1994,  -36.3222427,   50.0051956
   1995,  -36.4388733,   78.5231323
   1996,  -37.3928108,    79.648407
   1997,  -38.9319458,   83.0496063
   1998,  -37.4167633,   82.0925446
   1999,  -41.6514511,   80.4967499
   2000,  -39.5030823,   80.7416687
   2001,  -38.1128426,   75.1961746
   2002,    -40.64254,   77.0362244
   2003,  -38.1502228,   80.8200378
   2004,  -38.7466812,   78.5687408
